u_index,u,v_index,v,length
4063,312415045,4064,301494861,0.452108542
4063,312415045,4162,302246107,0.724418522
4063,312415045,4163,312409425,0.625694436
4063,312415045,4164,312410276,0.669260293
4064,301494861,4065,312418081,0.391827616
4064,301494861,4163,312409425,0.764700454
4064,301494861,4164,312410276,0.415693865
4064,301494861,4165,420545667,0.632577828
4065,312418081,4066,4496531509,0.698583676
4065,312418081,4164,312410276,0.6912276
4065,312418081,4165,420545667,0.707220138
4066,4496531509,4067,4496769791,0.42216274
4066,4496531509,4165,420545667,0.850536689
4066,4496531509,4167,300096829,0.804414113
4067,4496769791,4068,312418891,0.530848304
4067,4496769791,4167,300096829,0.451079887
4067,4496769791,4168,2132645460,0.484684726
4068,312418891,4167,300096829,0.64765258
4068,312418891,4168,2132645460,0.398251131
4131,9353480285,4132,307460141,0.685052605
4131,9353480285,4230,307465296,0.660685128
4131,9353480285,4231,264653668,0.714767827
4131,9353480285,4232,264652103,0.821808277
4132,307460141,4133,9717665186,0.275328584
4132,307460141,4231,264653668,0.693084279
4132,307460141,4232,264652103,0.418287311
4132,307460141,4233,368694034,0.697280214
4133,9717665186,4134,306713354,0.746190701
4133,9717665186,4232,264652103,0.47726539
4133,9717665186,4233,368694034,0.521900637
4133,9717665186,4234,9717892135,0.736869411
4134,306713354,4135,306709093,0.365221676
4134,306713354,4233,368694034,0.865572566
4134,306713354,4234,9717892135,0.555972827
4134,306713354,4235,2027953258,0.716117458
4135,306709093,4136,306696907,0.621890163
4135,306709093,4234,9717892135,0.667520434
4135,306709093,4235,2027953258,0.531686198
4135,306709093,4236,306526539,0.628880131
4136,306696907,4137,3674518944,0.405423026
4136,306696907,4235,2027953258,0.762154719
4136,306696907,4236,306526539,0.314886062
4136,306696907,4237,306696717,0.562113932
4137,3674518944,4138,262112133,0.427676776
4137,3674518944,4236,306526539,0.614368531
4137,3674518944,4237,306696717,0.374064256
4137,3674518944,4238,306694171,0.637340214
4138,262112133,4139,372779611,0.447610051
4138,262112133,4237,306696717,0.539932337
4138,262112133,4238,306694171,0.49153144
4138,262112133,4239,2405012565,0.652584716
4139,372779611,4140,305086366,0.450501177
4139,372779611,4238,306694171,0.685072436
4139,372779611,4239,2405012565,0.514605543
4139,372779611,4240,319981453,0.850503701
4140,305086366,4141,253708553,0.503369773
4140,305086366,4239,2405012565,0.75067875
4140,305086366,4240,319981453,0.649207047
4140,305086366,4241,357694342,0.955087591
4141,253708553,4142,304150474,0.426588826
4141,253708553,4240,319981453,0.608911852
4141,253708553,4241,357694342,0.744853967
4141,253708553,4242,252993192,0.703151511
4142,304150474,4143,257571086,0.606814327
4142,304150474,4241,357694342,0.81099975
4142,304150474,4242,252993192,0.517378906
4142,304150474,4243,257737432,0.757419041
4143,257571086,4144,264267265,0.399395151
4143,257571086,4242,252993192,0.919910019
4143,257571086,4243,257737432,0.669129351
4143,257571086,4244,1591176059,0.881330174
4144,264267265,4145,5758249973,0.582406679
4144,264267265,4243,257737432,0.612298579
4144,264267265,4244,1591176059,0.558692651
4144,264267265,4245,573414341,0.584315416
4145,5758249973,4146,1731107032,0.536845956
4145,5758249973,4244,1591176059,0.616304825
4145,5758249973,4245,573414341,0.31842807
4146,1731107032,4147,303191893,0.394925708
4146,1731107032,4245,573414341,0.700720154
4146,1731107032,4247,303190214,0.62515675
4147,303191893,4148,303192666,0.469699437
4147,303191893,4247,303190214,0.435535433
4147,303191893,4248,303190873,0.701761682
4148,303192666,4149,248837198,0.423511938
4148,303192666,4247,303190214,0.467560401
4148,303192666,4248,303190873,0.37954872
4149,248837198,4150,2117989830,0.678994892
4149,248837198,4248,303190873,0.541242969
4152,302741890,4153,302741639,0.515537318
4152,302741890,4253,969074440,0.902566467
4153,302741639,4154,2176100558,0.460023968
4153,302741639,4253,969074440,0.587683454
4153,302741639,4254,302740036,0.685416145
4154,2176100558,4155,1540579911,0.510261478
4154,2176100558,4253,969074440,0.622934581
4154,2176100558,4254,302740036,0.433726051
4154,2176100558,4255,639358936,0.668410378
4155,1540579911,4156,2181449875,0.499171412
4155,1540579911,4254,302740036,0.65869383
4155,1540579911,4255,639358936,0.597510555
4155,1540579911,4256,261578625,0.711108314
4156,2181449875,4157,1647941706,0.289392614
4156,2181449875,4255,639358936,0.801095691
4156,2181449875,4256,261578625,0.388167214
4157,1647941706,4256,261578625,0.405562978
4160,2104879165,4161,302716118,0.48098309
4160,2104879165,4259,6934402970,0.781633911
4160,2104879165,4260,192082722,0.643317131
4160,2104879165,4261,1617039340,0.702513535
4161,302716118,4162,302246107,0.423761643
4161,302716118,4260,192082722,0.833443769
4161,302716118,4261,1617039340,0.46733053
4161,302716118,4262,1343092577,0.677950354
4162,302246107,4163,312409425,0.491458055
4162,302246107,4261,1617039340,0.657905903
4162,302246107,4262,1343092577,0.517835907
4162,302246107,4263,312407643,0.713996095
4163,312409425,4164,312410276,0.561729244
4163,312409425,4262,1343092577,0.577559126
4163,312409425,4263,312407643,0.367141361
4163,312409425,4264,300123421,0.563995163
4164,312410276,4165,420545667,0.369416094
4164,312410276,4263,312407643,0.722768897
4164,312410276,4264,300123421,0.491757056
4164,312410276,4265,301495140,0.744430408
4165,420545667,4264,300123421,0.596943195
4165,420545667,4265,301495140,0.504218061
4165,420545667,4266,300087287,0.929692449
4167,300096829,4168,2132645460,0.292481737
4167,300096829,4266,300087287,0.616285697
4167,300096829,4267,309993247,0.4251464
4167,300096829,4268,1914674026,0.643028172
4168,2132645460,4267,309993247,0.613015767
4168,2132645460,4268,1914674026,0.691891309
4230,307465296,4231,264653668,0.549156149
4230,307465296,4330,264647222,0.365084226
4230,307465296,4331,2192606596,0.75063337
4231,264653668,4232,264652103,0.395499633
4231,264653668,4330,264647222,0.576159416
4231,264653668,4331,2192606596,0.436035328
4231,264653668,4332,307454522,0.567106094
4232,264652103,4233,368694034,0.485998786
4232,264652103,4331,2192606596,0.67813396
4232,264652103,4332,307454522,0.531635347
4232,264652103,4333,306710335,0.653738238
4233,368694034,4234,9717892135,0.476274539
4233,368694034,4332,307454522,0.57630841
4233,368694034,4333,306710335,0.293099341
4233,368694034,4334,2013975153,0.685901632
4234,9717892135,4235,2027953258,0.503577515
4234,9717892135,4333,306710335,0.588350914
4234,9717892135,4334,2013975153,0.567756725
4234,9717892135,4335,306704296,0.70956766
4235,2027953258,4236,306526539,0.526413376
4235,2027953258,4334,2013975153,0.688483753
4235,2027953258,4335,306704296,0.428803502
4235,2027953258,4336,2101305294,0.642646335
4236,306526539,4237,306696717,0.56783275
4236,306526539,4335,306704296,0.775044368
4236,306526539,4336,2101305294,0.602969407
4236,306526539,4337,9530157752,0.712775017
4237,306696717,4238,306694171,0.388293078
4237,306696717,4336,2101305294,0.828860718
4237,306696717,4337,9530157752,0.587693019
4237,306696717,4338,1920229351,0.682939909
4238,306694171,4239,2405012565,0.434836472
4238,306694171,4337,9530157752,0.715321341
4238,306694171,4338,1920229351,0.501591286
4238,306694171,4339,306687981,0.6173966
4239,2405012565,4240,319981453,0.680376404
4239,2405012565,4338,1920229351,0.700053676
4239,2405012565,4339,306687981,0.455132986
4239,2405012565,4340,306683328,0.761558314
4240,319981453,4241,357694342,0.34549733
4240,319981453,4339,306687981,0.822273959
4240,319981453,4340,306683328,0.502601644
4240,319981453,4341,319982233,0.600078343
4241,357694342,4242,252993192,0.446797243
4241,357694342,4340,306683328,0.485249228
4241,357694342,4341,319982233,0.283003225
4241,357694342,4342,304152094,0.576521264
4242,252993192,4243,257737432,0.59985324
4242,252993192,4341,319982233,0.544847945
4242,252993192,4342,304152094,0.474240264
4242,252993192,4343,259661319,0.629276141
4243,257737432,4244,1591176059,0.527755956
4243,257737432,4342,304152094,0.719366544
4243,257737432,4343,259661319,0.424291125
4243,257737432,4344,570809586,0.658290475
4244,1591176059,4245,573414341,0.331900012
4244,1591176059,4343,259661319,0.729997693
4244,1591176059,4344,570809586,0.488494925
4244,1591176059,4345,1320268097,0.670179344
4245,573414341,4344,570809586,0.756058973
4245,573414341,4345,1320268097,0.82292203
4247,303190214,4248,303190873,0.402827679
4247,303190214,4348,302967444,0.810566016
4248,303190873,4348,302967444,0.613312255
4248,303190873,4349,1701786900,0.612280745
4253,969074440,4254,302740036,0.376184876
4253,969074440,4352,1774818342,0.882526323
4253,969074440,4354,445638430,0.496595243
4254,302740036,4255,639358936,0.357393904
4254,302740036,4354,445638430,0.535127382
4254,302740036,4355,302741487,0.616008401
4255,639358936,4256,261578625,0.678503981
4255,639358936,4354,445638430,0.597773118
4255,639358936,4355,302741487,0.447604596
4255,639358936,4356,1070521188,1.003657823
4256,261578625,4355,302741487,0.933019295
4256,261578625,4356,1070521188,0.713172258
4256,261578625,4357,302230233,0.704286557
4259,6934402970,4260,192082722,0.17249792
4259,6934402970,4358,11034401968,0.860729335
4259,6934402970,4359,220918886,0.38501424
4259,6934402970,4360,1617101407,0.358424177
4260,192082722,4261,1617039340,0.604129785
4260,192082722,4359,220918886,0.55677407
4260,192082722,4360,1617101407,0.369752753
4260,192082722,4361,302150770,0.740844594
4261,1617039340,4262,1343092577,0.481759518
4261,1617039340,4360,1617101407,0.650830325
4261,1617039340,4361,302150770,0.671197517
4261,1617039340,4362,7469463562,0.648535109
4262,1343092577,4263,312407643,0.470871528
4262,1343092577,4361,302150770,0.870462666
4262,1343092577,4362,7469463562,0.51893936
4262,1343092577,4363,8269511957,0.578466419
4263,312407643,4264,300123421,0.420907441
4263,312407643,4362,7469463562,0.784357187
4263,312407643,4363,8269511957,0.516483833
4263,312407643,4364,695170560,0.612691349
4264,300123421,4265,301495140,0.562232972
4264,300123421,4363,8269511957,0.774910353
4264,300123421,4364,695170560,0.516785858
4264,300123421,4365,309993851,0.797299893
4265,301495140,4266,300087287,0.632547092
4265,301495140,4364,695170560,0.729940709
4265,301495140,4365,309993851,0.505487943
4265,301495140,4366,1252308329,0.630049014
4266,300087287,4267,309993247,0.382932119
4266,300087287,4365,309993851,0.785129412
4266,300087287,4366,1252308329,0.469406955
4266,300087287,4367,1252308358,0.526321184
4267,309993247,4268,1914674026,0.342104062
4267,309993247,4366,1252308329,0.768029958
4267,309993247,4367,1252308358,0.505178469
4267,309993247,4368,309992570,0.643455255
4268,1914674026,4367,1252308358,0.537889285
4268,1914674026,4368,309992570,0.39782871
4330,264647222,4331,2192606596,0.526642716
4330,264647222,4431,365415217,0.799769873
4331,2192606596,4332,307454522,0.402556032
4331,2192606596,4431,365415217,0.530602116
4331,2192606596,4432,1648361652,0.593347423
4332,307454522,4333,306710335,0.460085263
4332,307454522,4431,365415217,0.738822834
4332,307454522,4432,1648361652,0.482047473
4332,307454522,4433,307517994,0.591657739
4333,306710335,4334,2013975153,0.507026342
4333,306710335,4432,1648361652,0.732816131
4333,306710335,4433,307517994,0.602357173
4333,306710335,4434,307514175,0.725297741
4334,2013975153,4335,306704296,0.486985483
4334,2013975153,4433,307517994,0.725076281
4334,2013975153,4434,307514175,0.372652095
4334,2013975153,4435,2175580742,0.603932182
4335,306704296,4336,2101305294,0.469223599
4335,306704296,4434,307514175,0.660606421
4335,306704296,4435,2175580742,0.410024968
4335,306704296,4436,306700470,0.618685682
4336,2101305294,4337,9530157752,0.429255404
4336,2101305294,4435,2175580742,0.608212175
4336,2101305294,4436,306700470,0.462353333
4336,2101305294,4437,306522733,0.644268011
4337,9530157752,4338,1920229351,0.499413836
4337,9530157752,4436,306700470,0.680659203
4337,9530157752,4437,306522733,0.48596878
4337,9530157752,4438,5368981027,0.693904853
4338,1920229351,4339,306687981,0.476328209
4338,1920229351,4437,306522733,0.667017957
4338,1920229351,4438,5368981027,0.434586019
4338,1920229351,4439,306685829,0.470647472
4339,306687981,4340,306683328,0.586429834
4339,306687981,4438,5368981027,0.671188005
4339,306687981,4439,306685829,0.448862556
4339,306687981,4440,1514643864,0.69271394
4340,306683328,4341,319982233,0.484935865
4340,306683328,4439,306685829,0.843526104
4340,306683328,4440,1514643864,0.414559964
4340,306683328,4441,256817107,0.59718956
4341,319982233,4342,304152094,0.405283782
4341,319982233,4440,1514643864,0.698753699
4341,319982233,4441,256817107,0.513875694
4341,319982233,4442,1694592950,0.624884432
4342,304152094,4343,259661319,0.428687882
4342,304152094,4441,256817107,0.712390246
4342,304152094,4442,1694592950,0.470602441
4342,304152094,4443,7437523832,0.605151994
4343,259661319,4344,570809586,0.522676838
4343,259661319,4442,1694592950,0.713751708
4343,259661319,4443,7437523832,0.471417985
4343,259661319,4444,254299858,0.778572208
4344,570809586,4345,1320268097,0.331473242
4344,570809586,4443,7437523832,0.594314502
4344,570809586,4444,254299858,0.444169798
4344,570809586,4445,270315163,0.635927904
4345,1320268097,4444,254299858,0.3578456
4345,1320268097,4445,270315163,0.337088285
4345,1320268097,4446,303164473,0.720986067
4348,302967444,4349,1701786900,0.357859406
4348,302967444,4447,294733108,0.855822417
4348,302967444,4448,1957457136,0.54500656
4348,302967444,4449,252049714,0.687593883
4349,1701786900,4350,2192606597,0.570367433
4349,1701786900,4448,1957457136,0.844727815
4349,1701786900,4449,252049714,0.841334257
4349,1701786900,4450,2426829888,0.83291535
4350,2192606597,4351,1774818050,0.432446821
4350,2192606597,4449,252049714,0.894261796
4350,2192606597,4450,2426829888,0.351709104
4351,1774818050,4352,1774818342,0.306399354
4351,1774818050,4450,2426829888,0.629957729
4351,1774818050,4452,445562902,0.828551051
4352,1774818342,4452,445562902,0.632466048
4352,1774818342,4453,445616630,1.012978832
4354,445638430,4355,302741487,0.36063049
4354,445638430,4453,445616630,0.689061606
4354,445638430,4454,260218176,0.689624735
4354,445638430,4455,261622902,0.879526903
4355,302741487,4356,1070521188,0.909699379
4355,302741487,4454,260218176,0.607333422
4355,302741487,4455,261622902,0.689756209
4355,302741487,4456,385018537,0.806253069
4356,1070521188,4357,302230233,0.270481291
4356,1070521188,4455,261622902,0.901171627
4356,1070521188,4456,385018537,0.42305052
4356,1070521188,4457,307559722,0.378348061
4357,302230233,4358,11034401968,0.483350879
4357,302230233,4456,385018537,0.673189171
4357,302230233,4457,307559722,0.439725556
4357,302230233,4458,330073272,0.655548668
4358,11034401968,4359,220918886,0.495889819
4358,11034401968,4457,307559722,0.579516795
4358,11034401968,4458,330073272,0.300058039
4358,11034401968,4459,8898655497,0.558679767
4359,220918886,4360,1617101407,0.542411508
4359,220918886,4458,330073272,0.64545769
4359,220918886,4459,8898655497,0.541838727
4359,220918886,4460,899261181,0.693750373
4360,1617101407,4361,302150770,0.417669667
4360,1617101407,4459,8898655497,0.821661203
4360,1617101407,4460,899261181,0.542774091
4360,1617101407,4461,302147048,0.692548183
4361,302150770,4362,7469463562,0.500322607
4361,302150770,4460,899261181,0.545361858
4361,302150770,4461,302147048,0.309059323
4361,302150770,4462,302154110,0.626009781
4362,7469463562,4363,8269511957,0.43954521
4362,7469463562,4461,302147048,0.547393503
4362,7469463562,4462,302154110,0.472563109
4362,7469463562,4463,245917027,0.681136088
4363,8269511957,4364,695170560,0.525889311
4363,8269511957,4462,302154110,0.639421125
4363,8269511957,4463,245917027,0.482719424
4363,8269511957,4464,915085770,0.927562236
4364,695170560,4365,309993851,0.574556857
4364,695170560,4463,245917027,0.668511303
4364,695170560,4464,915085770,0.576915273
4364,695170560,4465,696694144,0.746910083
4365,309993851,4366,1252308329,0.430562195
4365,309993851,4464,915085770,0.539214125
4365,309993851,4465,696694144,0.478434913
4365,309993851,4466,309992182,0.772672234
4366,1252308329,4367,1252308358,0.522650297
4366,1252308329,4465,696694144,0.702717373
4366,1252308329,4466,309992182,0.529473155
4367,1252308358,4368,309992570,0.448836698
4367,1252308358,4466,309992182,0.588584388
4367,1252308358,4468,494539875,0.580510473
4368,309992570,4468,494539875,0.458911264
4431,365415217,4432,1648361652,0.478324178
4431,365415217,4530,9707758315,0.587949921
4431,365415217,4531,9707758305,0.404444617
4431,365415217,4532,307533253,0.714670055
4432,1648361652,4433,307517994,0.326987036
4432,1648361652,4531,9707758305,0.647444352
4432,1648361652,4532,307533253,0.569235989
4432,1648361652,4533,6369398035,0.616398444
4433,307517994,4434,307514175,0.59534476
4433,307517994,4532,307533253,0.615170195
4433,307517994,4533,6369398035,0.426806859
4433,307517994,4534,262115688,0.922466534
4434,307514175,4435,2175580742,0.508960395
4434,307514175,4533,6369398035,0.647386201
4434,307514175,4534,262115688,0.520469899
4434,307514175,4535,306048998,0.747479154
4435,2175580742,4436,306700470,0.398221109
4435,2175580742,4534,262115688,0.586669127
4435,2175580742,4535,306048998,0.552751308
4435,2175580742,4536,247845821,0.712142663
4436,306700470,4437,306522733,0.49994551
4436,306700470,4535,306048998,0.619222943
4436,306700470,4536,247845821,0.487685458
4436,306700470,4537,306490804,0.767665105
4437,306522733,4438,5368981027,0.504643839
4437,306522733,4536,247845821,0.633934511
4437,306522733,4537,306490804,0.494727854
4437,306522733,4538,306501366,0.77456323
4438,5368981027,4439,306685829,0.298378508
4438,5368981027,4537,306490804,0.660641857
4438,5368981027,4538,306501366,0.516175916
4438,5368981027,4539,253705358,0.724418835
4439,306685829,4440,1514643864,0.697596254
4439,306685829,4538,306501366,0.612531974
4439,306685829,4539,253705358,0.685084838
4439,306685829,4540,1178238662,0.739601985
4440,1514643864,4441,256817107,0.430425379
4440,1514643864,4539,253705358,0.8651513
4440,1514643864,4540,1178238662,0.490657289
4440,1514643864,4541,1119847027,0.665692258
4441,256817107,4442,1694592950,0.509966177
4441,256817107,4540,1178238662,0.707138247
4441,256817107,4541,1119847027,0.463345854
4441,256817107,4542,1822361799,0.640372809
4442,1694592950,4443,7437523832,0.504011743
4442,1694592950,4541,1119847027,0.709708592
4442,1694592950,4542,1822361799,0.418980063
4442,1694592950,4543,257713964,0.684139242
4443,7437523832,4444,254299858,0.51712391
4443,7437523832,4542,1822361799,0.72745641
4443,7437523832,4543,257713964,0.575638144
4443,7437523832,4544,266792518,0.779402845
4444,254299858,4445,270315163,0.368226543
4444,254299858,4543,257713964,0.731336999
4444,254299858,4544,266792518,0.551143818
4444,254299858,4545,276556629,0.708333808
4445,270315163,4446,303164473,0.479188304
4445,270315163,4544,266792518,0.650787125
4445,270315163,4545,276556629,0.520215507
4445,270315163,4546,5711424129,0.698073138
4446,303164473,4447,294733108,0.541905066
4446,303164473,4545,276556629,0.585873559
4446,303164473,4546,5711424129,0.435378582
4446,303164473,4547,303165311,0.594073404
4447,294733108,4448,1957457136,0.46278368
4447,294733108,4546,5711424129,0.662017579
4447,294733108,4547,303165311,0.26801965
4447,294733108,4548,252049733,0.703092926
4448,1957457136,4449,252049714,0.396084441
4448,1957457136,4547,303165311,0.586794637
4448,1957457136,4548,252049733,0.578982992
4448,1957457136,4549,252049722,0.637805984
4449,252049714,4450,2426829888,0.790852906
4449,252049714,4548,252049733,0.561861667
4449,252049714,4549,252049722,0.344666704
4450,2426829888,4549,252049722,0.931723974
4452,445562902,4453,445616630,0.680545242
4452,445562902,4552,302197393,0.417264045
4452,445562902,4553,302194475,0.762300673
4453,445616630,4454,260218176,0.567025954
4453,445616630,4552,302197393,0.611611015
4453,445616630,4553,302194475,0.418728796
4453,445616630,4554,302224029,0.671583554
4454,260218176,4455,261622902,0.268368248
4454,260218176,4553,302194475,0.749711622
4454,260218176,4554,302224029,0.43174829
4454,260218176,4555,302222701,0.455702527
4455,261622902,4456,385018537,0.51422703
4455,261622902,4554,302224029,0.481395298
4455,261622902,4555,302222701,0.277446012
4455,261622902,4556,302233380,0.588049486
4456,385018537,4457,307559722,0.449098005
4456,385018537,4555,302222701,0.636868909
4456,385018537,4556,302233380,0.462546371
4456,385018537,4557,302161459,0.678101832
4457,307559722,4458,330073272,0.520930664
4457,307559722,4556,302233380,0.627237051
4457,307559722,4557,302161459,0.552585454
4457,307559722,4558,302166788,0.770043523
4458,330073272,4459,8898655497,0.402419847
4458,330073272,4557,302161459,0.768455756
4458,330073272,4558,302166788,0.528017372
4458,330073272,4559,302147679,0.592939484
4459,8898655497,4460,899261181,0.523798533
4459,8898655497,4558,302166788,0.58012687
4459,8898655497,4559,302147679,0.326673106
4459,8898655497,4560,899233076,0.691847609
4460,899261181,4461,302147048,0.564139608
4460,899261181,4559,302147679,0.595261777
4460,899261181,4560,899233076,0.437519496
4460,899261181,4561,2346756810,0.555912031
4461,302147048,4462,302154110,0.405309854
4461,302147048,4560,899233076,0.715105459
4461,302147048,4561,2346756810,0.38209199
4461,302147048,4562,8470126482,0.65327258
4462,302154110,4463,245917027,0.473826238
4462,302154110,4561,2346756810,0.5979208
4462,302154110,4562,8470126482,0.465061804
4462,302154110,4563,11061387611,0.680063605
4463,245917027,4464,915085770,0.70644338
4463,245917027,4562,8470126482,0.687636575
4463,245917027,4563,11061387611,0.482998257
4463,245917027,4564,5811925420,0.759002535
4464,915085770,4465,696694144,0.24966872
4464,915085770,4563,11061387611,0.817960675
4464,915085770,4564,5811925420,0.594781958
4464,915085770,4565,309991299,0.660203699
4465,696694144,4466,309992182,0.67643336
4465,696694144,4564,5811925420,0.694997367
4465,696694144,4565,309991299,0.601922082
4465,696694144,4566,9698608665,0.70057167
4466,309992182,4565,309991299,0.950703046
4466,309992182,4566,9698608665,0.500425997
4466,309992182,4567,309793391,0.464791207
4468,494539875,4567,309793391,0.613546396
4468,494539875,4568,300104751,0.446748135
4530,9707758315,4531,9707758305,0.402062432
4530,9707758315,4630,6388476548,0.505104919
4530,9707758315,4631,6378187381,0.663740931
4531,9707758305,4532,307533253,0.490621269
4531,9707758305,4630,6388476548,0.711926715
4531,9707758305,4631,6378187381,0.43285783
4531,9707758305,4632,307534637,0.695397492
4532,307533253,4533,6369398035,0.417492892
4532,307533253,4631,6378187381,0.43361833
4532,307533253,4632,307534637,0.516063533
4532,307533253,4633,3686277648,0.689760205
4533,6369398035,4534,262115688,0.689668895
4533,6369398035,4632,307534637,0.818612754
4533,6369398035,4633,3686277648,0.657803673
4533,6369398035,4634,4402669064,0.800458876
4534,262115688,4535,306048998,0.327312679
4534,262115688,4633,3686277648,0.876678685
4534,262115688,4634,4402669064,0.570360105
4534,262115688,4635,306049033,0.556745528
4535,306048998,4536,247845821,0.442520241
4535,306048998,4634,4402669064,0.690659069
4535,306048998,4635,306049033,0.454806744
4535,306048998,4636,376699833,0.742237611
4536,247845821,4537,306490804,0.508675502
4536,247845821,4635,306049033,0.692470314
4536,247845821,4636,376699833,0.543002409
4536,247845821,4637,376663851,0.854257741
4537,306490804,4538,306501366,0.520733075
4537,306490804,4636,376699833,0.667422958
4537,306490804,4637,376663851,0.627059602
4537,306490804,4638,247846731,0.680963086
4538,306501366,4539,253705358,0.322205477
4538,306501366,4637,376663851,0.7812713
4538,306501366,4638,247846731,0.508871528
4538,306501366,4639,250905674,0.650005043
4539,253705358,4540,1178238662,0.462871593
4539,253705358,4638,247846731,0.554851496
4539,253705358,4639,250905674,0.376615415
4539,253705358,4640,306294739,0.694876318
4540,1178238662,4541,1119847027,0.567042669
4540,1178238662,4639,250905674,0.556219241
4540,1178238662,4640,306294739,0.582423142
4540,1178238662,4641,306048574,0.787940675
4541,1119847027,4542,1822361799,0.515202085
4541,1119847027,4640,306294739,0.656441143
4541,1119847027,4641,306048574,0.493750808
4541,1119847027,4642,10091745930,0.736956622
4542,1822361799,4543,257713964,0.511015295
4542,1822361799,4641,306048574,0.754008681
4542,1822361799,4642,10091745930,0.582251856
4542,1822361799,4643,252531365,0.669266983
4543,257713964,4544,266792518,0.49091447
4543,257713964,4642,10091745930,0.728623829
4543,257713964,4643,252531365,0.489294254
4543,257713964,4644,254297663,0.676189291
4544,266792518,4545,276556629,0.478748295
4544,266792518,4643,252531365,0.743443061
4544,266792518,4644,254297663,0.48713517
4544,266792518,4645,267110209,0.737099291
4545,276556629,4546,5711424129,0.391759564
4545,276556629,4644,254297663,0.723229032
4545,276556629,4645,267110209,0.608099794
4545,276556629,4646,294749371,0.618910124
4546,5711424129,4547,303165311,0.516130276
4546,5711424129,4645,267110209,0.753597239
4546,5711424129,4646,294749371,0.476768936
4546,5711424129,4647,294749383,0.580589206
4547,303165311,4548,252049733,0.562975282
4547,303165311,4646,294749371,0.776724662
4547,303165311,4647,294749383,0.646919282
4548,252049733,4549,252049722,0.410772446
4548,252049733,4647,294749383,0.778067277
4552,302197393,4553,302194475,0.447489508
4552,302197393,4651,7264894305,0.590237411
4552,302197393,4652,302198088,0.487481959
4552,302197393,4653,2177494940,0.755169436
4553,302194475,4554,302224029,0.574529941
4553,302194475,4652,302198088,0.773586926
4553,302194475,4653,2177494940,0.563044393
4553,302194475,4654,302216733,0.628493142
4554,302224029,4555,302222701,0.371189923
4554,302224029,4653,2177494940,0.809209835
4554,302224029,4654,302216733,0.452268108
4554,302224029,4655,301690990,0.555679877
4555,302222701,4556,302233380,0.480319472
4555,302222701,4654,302216733,0.72001503
4555,302222701,4655,301690990,0.547565535
4555,302222701,4656,5640650580,0.707869175
4556,302233380,4557,302161459,0.382116363
4556,302233380,4655,301690990,0.762348317
4556,302233380,4656,5640650580,0.549949132
4556,302233380,4657,343847836,0.676431136
4557,302161459,4558,302166788,0.575844901
4557,302161459,4656,5640650580,0.62513153
4557,302161459,4657,343847836,0.442446667
4557,302161459,4658,9707863675,0.745310184
4558,302166788,4559,302147679,0.426763432
4558,302166788,4657,343847836,0.67444947
4558,302166788,4658,9707863675,0.496353628
4558,302166788,4659,888531321,0.60471208
4559,302147679,4560,899233076,0.522620844
4559,302147679,4658,9707863675,0.748729532
4559,302147679,4659,888531321,0.579294127
4559,302147679,4660,302131870,0.810720507
4560,899233076,4561,2346756810,0.435686963
4560,899233076,4659,888531321,0.718649688
4560,899233076,4660,302131870,0.517484549
4560,899233076,4661,1177607773,0.701034632
4561,2346756810,4562,8470126482,0.5273092
4561,2346756810,4660,302131870,0.744831485
4561,2346756810,4661,1177607773,0.654735585
4561,2346756810,4662,302025213,0.917102295
4562,8470126482,4563,11061387611,0.512951092
4562,8470126482,4661,1177607773,0.691408561
4562,8470126482,4662,302025213,0.577872755
4562,8470126482,4663,1323500470,0.738626371
4563,11061387611,4564,5811925420,0.472715364
4563,11061387611,4662,302025213,0.746499706
4563,11061387611,4663,1323500470,0.582862748
4563,11061387611,4664,1750122115,0.730738822
4564,5811925420,4565,309991299,0.406763455
4564,5811925420,4663,1323500470,0.704789031
4564,5811925420,4664,1750122115,0.491297937
4564,5811925420,4665,309990847,0.644935504
4565,309991299,4566,9698608665,0.591265838
4565,309991299,4664,1750122115,0.592387224
4565,309991299,4665,309990847,0.395558348
4565,309991299,4666,6392884558,0.692124887
4566,9698608665,4567,309793391,0.393090445
4566,9698608665,4665,309990847,0.746870409
4566,9698608665,4666,6392884558,0.565913623
4566,9698608665,4667,300105405,0.598986807
4567,309793391,4568,300104751,0.424788145
4567,309793391,4666,6392884558,0.76499994
4567,309793391,4667,300105405,0.526493898
4567,309793391,4668,308682379,0.762027637
4568,300104751,4667,300105405,0.651618409
4568,300104751,4668,308682379,0.541391217
4630,6388476548,4631,6378187381,0.632333921
4630,6388476548,4730,1363485762,0.446037261
4630,6388476548,4731,5356795102,0.685611944
4631,6378187381,4632,307534637,0.272790639
4631,6378187381,4730,1363485762,0.92943874
4631,6378187381,4731,5356795102,0.764746008
4631,6378187381,4732,2192308503,0.724989274
4632,307534637,4633,3686277648,0.572025226
4632,307534637,4731,5356795102,0.67446764
4632,307534637,4732,2192308503,0.4751221
4632,307534637,4733,307534887,0.508088366
4633,3686277648,4634,4402669064,0.480963511
4633,3686277648,4732,2192308503,0.634368584
4633,3686277648,4733,307534887,0.365153824
4633,3686277648,4734,4402669058,0.589663863
4634,4402669064,4635,306049033,0.40491355
4634,4402669064,4733,307534887,0.761992129
4634,4402669064,4734,4402669058,0.431893768
4634,4402669064,4735,2222356619,0.598739148
4635,306049033,4636,376699833,0.604493477
