u_index,u,v_index,v,length
5049,246151146,5050,246150584,0.025295652
5071,1243130446,5072,1243130404,0.034580675
5109,279746939,5110,309300887,0.040924003
5109,279746939,5209,252704525,0.072917331
5110,309300887,5111,309300912,0.048448293
5110,309300887,5210,309300886,0.0386813
5111,309300912,5211,247331308,0.047927301
5120,309304410,5121,261863449,0.044984839
5132,32651016,5133,309307045,0.028507214
5133,309307045,5233,253872927,0.058402608
5158,1233105223,5159,270323582,0.035715486
5159,270323582,5160,1233105204,0.031717553
5176,3183517380,5276,3183517381,0.013035153
5208,261852296,5209,252704525,0.051882023
5209,252704525,5210,309300886,0.021186196
5210,309300886,5211,247331308,0.066458454
5233,253872927,5234,1347450023,0.04807136
5233,253872927,5333,253872929,0.036256219
5234,1347450023,5334,247701033,0.038111935
5276,3183517381,5277,258995174,0.061211092
5276,3183517381,5376,258995176,0.039560912
5277,258995174,5377,258995175,0.029987046
5299,309297864,5300,309684684,3.927538954
5305,758154433,5405,758154221,0.031089008
5319,309304409,5320,293801359,0.039398443
5333,253872929,5334,247701033,0.024518586
5344,2116041796,5345,2122737652,0.025038305
5344,2116041796,5444,2116041872,0.048926275
5345,2122737652,5445,32641631,0.048039588
5376,258995176,5377,258995175,0.036372434
5405,758154221,5406,1266993828,0.028382598
5405,758154221,5505,25418716,0.069152513
5406,1266993828,5506,252704519,0.021376014
5409,252704522,5410,252704523,0.023112978
5409,252704522,5509,252704521,0.031778946
5410,252704523,5510,252704524,0.031774556
5412,252704520,5413,252704528,0.067485063
5412,252704520,5512,247331309,0.033281558
5413,252704528,5513,25388130,0.013112429
5422,293801360,5522,1366065306,0.066351141
5439,590066977,5539,1116790373,0.054358833
5444,2116041872,5445,32641631,0.033410331
5444,2116041872,5544,261875340,0.022065288
5455,1107362983,5456,383407974,0.056104337
5455,1107362983,5555,242161428,0.041768361
5505,25418716,5506,252704519,0.039564979
5506,252704519,5507,1266998229,0.048583569
5506,252704519,5606,2112494105,0.066421321
5509,252704521,5510,252704524,0.021483426
5512,247331309,5513,25388130,0.055785703
5522,1366065306,5523,1421279868,0.032425772
5528,257915756,5628,261950845,0.048733218
5542,247700995,5543,261875473,0.043859421
