osmid,grid_index,y,x
256170350,1172,41.8889372,12.5074712
256170969,1182,41.8889983,12.5120722
256171270,1186,41.889127,12.5141303
261648716,1187,41.8888213,12.5146786
2175887040,1198,41.8891441,12.5198925
2175887035,1199,41.8889758,12.5202482
32649914,1205,41.8894163,12.4746604
32649915,1207,41.8893139,12.4759117
2152922284,1208,41.8893002,12.4764172
32650951,1211,41.889422,12.4775826
552580888,1216,41.8892577,12.4803378
1380955534,1218,41.8892862,12.4812348
101047788,1242,41.8891593,12.4929289
247702827,1243,41.8893055,12.4932086
965876532,1244,41.8894447,12.4937368
101049057,1247,41.8892523,12.4952738
101005848,1250,41.8893366,12.4967729
265550119,1259,41.8893683,12.5009426
2069702599,1261,41.8892045,12.5020037
6578644356,1264,41.8893559,12.5034196
259869644,1275,41.8893912,12.5088218
2312124650,1285,41.8893586,12.5137179
2175887046,1297,41.8894399,12.5195274
2175887047,1299,41.8894739,12.520176
247334548,1301,41.8895306,12.4731541
309891786,1303,41.8897983,12.4740603
305309537,1304,41.8897917,12.47424
305309535,1305,41.8897813,12.4750763
385130309,1306,41.8896911,12.475584
32650161,1309,41.8897332,12.4766553
2899818331,1310,41.8896222,12.4771374
552580894,1318,41.8895973,12.4810912
7780959336,1344,41.8895723,12.4938314
101005837,1348,41.8897416,12.4954411
101010992,1354,41.889721,12.4983846
2069702611,1356,41.8895998,12.4997354
2069702613,1357,41.8897538,12.4997866
265550115,1360,41.8897802,12.5013485
246478687,1363,41.8898557,12.5031354
255463427,1366,41.8897998,12.5044615
261648717,1385,41.889563,12.5133484
246164394,1394,41.8898324,12.5180546
2175887054,1398,41.8896822,12.519733
2135935956,1401,41.8901233,12.473033
254094156,1403,41.8900215,12.4741212
954320312,1420,41.8899973,12.4820395
246140935,1445,41.8901468,12.494228
246138850,1451,41.8899716,12.4971412
265550120,1452,41.8899703,12.4977948
265550122,1454,41.8901486,12.4985057
1771529508,1457,41.8901149,12.4999255
252901199,1463,41.890207,12.502931
255253720,1469,41.8900882,12.5057986
259869643,1475,41.8901428,12.5085142
256638788,1476,41.8901222,12.5089858
3139025588,1478,41.8900668,12.5102034
256638789,1479,41.8900179,12.5105967
256638792,1480,41.8901341,12.510939
1140116637,1483,41.8900009,12.5125502
2312124652,1488,41.8899902,12.515076
3337846844,1498,41.8898993,12.5199257
247334510,1501,41.8905517,12.4730999
254094151,1504,41.8903819,12.4742996
32649913,1505,41.8902862,12.4747471
1365283547,1545,41.8905077,12.4942089
